video_id,clip_id,text,label,label_T,label_A,label_V,annotation,mode
video_0051,0047,好演员的春天到了,0.6,1.0,0.4,0.0,Positive,train
video_0051,0048,就是为了让更有能力的演员可以凸显出来,0.6,0.8,0.0,-0.2,Positive,train
video_0051,0049,就是有能力本身其实也是一种技术,0.6,0.6,0.0,0.2,Positive,train
video_0051,0050,我认为徐导很多的点评非常精辟和准确,0.6,1.0,0.0,0.0,Positive,train
video_0051,0051,我觉得感受和技巧都必须同时存在,0.0,0.0,0.0,-0.2,Neutral,test
video_0051,0052,我只好坚持我自己的观点了,0.0,0.0,0.0,0.0,Neutral,train
video_0051,0053,你能够调动你的情感本身就是最大的技巧,0.4,0.4,0.0,0.2,Positive,test
video_0051,0054,其实来到这个舞台上我真的是这两天学习了很多东西,0.6,1.0,0.4,-0.2,Positive,train
video_0051,0055,真的是硬碰硬的较量了,0.0,0.0,-0.2,-0.4,Neutral,test
video_0051,0056,所以我现在很兴奋,0.6,1.0,0.4,0.0,Positive,train
video_0051,0057,对于我来说，其实压力也还是挺大的,-0.6,-1.0,-0.2,0.6,Negative,train
video_0051,0058,你能活得到今天吗,-1.0,-0.8,-1.0,-1.0,Negative,train
video_0051,0059,朕便可以昭告天下，到时候朝堂上那些文武百官也不会再说什么,-0.6,0.0,-0.6,-0.8,Negative,valid
video_0051,0060,然后我听说宋洋为了这个角色他三天没有吃东西,0.0,0.0,0.2,0.2,Neutral,test
video_0051,0061,你别说七步诗，就是七十步诗也照杀你,-0.8,-1.0,-0.8,-0.2,Negative,train
video_0051,0062,这两天我非常痛苦，非常非常痛苦,-1.0,-1.0,-0.6,0.0,Negative,train
video_0051,0063,我让子怡姐失望了，我当时都快哭了，我心里好不舒服呀,-1.0,-1.0,-0.4,-1.0,Negative,test
video_0051,0064,我完全脑子懵了,-1.0,-0.8,-1.0,-0.6,Negative,valid
video_0051,0065,当然是一个很大的挑战，因为导师也是人,0.0,0.0,-0.4,0.2,Neutral,valid
video_0051,0066,挺有挑战挺刺激，但是又很快乐,1.0,1.0,0.6,1.0,Positive,train
video_0051,0067,我希望这个小品她能更主动一些,0.0,0.6,-0.2,0.0,Neutral,train
video_0051,0068,我踏实了,-0.8,1.0,-0.8,-1.0,Negative,valid
video_0051,0069,你是不是不开心，我不开心时候也这样,0.2,-0.4,0.4,0.0,Positive,train
video_0051,0070,能够把笑声变得如此生动，这个表演里本身就含着意思,1.0,0.8,0.6,1.0,Positive,train
video_0051,0071,而且我也非常相信这个故事，相信这个人物,0.2,0.2,0.0,0.0,Positive,train
video_0052,0001,我只能是竭尽全力,1.0,0.0,0.8,0.2,Positive,train
video_0052,0002,我不想再看到你们在任何环节上有任何失误,-1.0,-0.6,-1.0,-1.0,Negative,test
video_0052,0003,我们一定会拿金牌的,1.0,1.0,0.2,0.8,Positive,train
video_0052,0004,我没日没夜的盼着这场比赛,1.0,0.4,0.0,1.0,Positive,test
video_0052,0005,这次就拿块金牌回来给你看看,0.6,0.8,1.0,-0.4,Positive,valid
video_0052,0006,那你还坚持,-1.0,-0.2,-1.0,-1.0,Negative,train
video_0052,0007,我就连最后一搏的机会都没有了,-1.0,-1.0,-0.4,-1.0,Negative,valid
video_0052,0008,您说过我没天分，我只能用命打啊,-1.0,-0.8,-0.8,-1.0,Negative,train
video_0052,0009,您的一辈子都拴在这个球场上，您不也一样吗,-1.0,-0.4,-0.8,-1.0,Negative,train
video_0052,0010,你如果能接上三十个好球，我不让你退赛,-1.0,0.0,-1.0,-1.0,Negative,train
video_0052,0011,今天是我这辈子最开心的一天了,1.0,1.0,1.0,1.0,Positive,train
video_0052,0012,我到今天都忘不了,1.0,0.6,1.0,1.0,Positive,valid
video_0052,0013,那个时候我们就差拼命了,0.8,0.6,0.8,0.6,Positive,valid
video_0052,0014,所有的队员都竭尽全力了,0.8,0.6,-0.8,0.6,Positive,train
video_0052,0015,但是最终我们还是输了,-1.0,-1.0,-1.0,-0.2,Negative,train
video_0052,0016,您别这样，您当时就说过我没那个天分,-0.2,-0.6,0.4,1.0,Negative,train
video_0052,0017,结果有那么重要吗,-0.4,-0.4,0.0,0.6,Negative,train
video_0052,0018,他们给了我很大的信心，尤其是李宇春,0.6,1.0,0.2,0.4,Positive,test
video_0052,0019,我只能尽量的去做到我自己的一个理解吧,0.0,0.0,0.0,0.0,Neutral,train
video_0052,0020,然后当他听到有些声音的时候她耳朵是比正常人还要灵敏的,0.0,0.0,0.0,0.0,Neutral,train
video_0052,0021,所以他会有一些侧，她会用那个耳朵去听,0.0,0.0,0.0,0.0,Neutral,train
video_0052,0022,我也不知道对不对，但是我自己大概是这么理解的,0.2,0.0,0.0,0.4,Positive,train
video_0052,0023,她不是为了一定要夺冠,-0.2,0.0,0.2,-0.4,Negative,train
video_0052,0024,而是明知道也许夺不了冠，但我要全力以赴,0.0,1.0,-0.2,-0.4,Neutral,train
video_0052,0025,明知道这个舞台也许不会让我会怎样,-0.2,-0.2,0.4,0.8,Negative,valid
video_0052,0026,但是我还是来了，我觉得我站在这就是赢了，对我自己来讲,0.8,1.0,1.0,0.8,Positive,test
video_0052,0027,相信能非常感染现场的观众,0.8,0.8,0.4,0.0,Positive,train
video_0052,0028,不知道静姐自己怎么觉得，在我心里是很好的,0.8,0.6,0.4,0.6,Positive,train
video_0052,0029,我们为什么老在一个作品上使劲呢,-1.0,-0.6,-0.2,-0.4,Negative,test
video_0052,0030,争执的结果是形成一个更好的结果,0.2,0.8,0.0,0.0,Positive,train
video_0052,0031,天呢，我们俩互相都很懂,1.0,0.6,0.2,0.8,Positive,train
video_0053,0001,我相对来说更想尝试静娴,0.0,0.0,0.0,0.2,Neutral,valid
video_0053,0002,我喜欢你的性格,0.6,1.0,0.0,0.0,Positive,train
video_0053,0003,害羞就害羞，害羞完了接着看,0.6,0.0,0.6,1.0,Positive,train
video_0053,0004,你有认认真真的看你妈妈的眼睛吗，有静静地和她凝视吗,0.2,0.0,0.2,-0.2,Positive,test
video_0053,0005,不行，我跟我妈对视五秒以上我眼泪马上就不行了,-0.2,-0.8,0.2,0.6,Negative,train
video_0053,0006,可是我们平常都很恐惧延伸的直接交流,-0.6,-0.8,-0.6,0.2,Negative,valid
video_0053,0007,我整个人裂开了,-0.2,-0.8,0.6,0.8,Negative,test
video_0053,0008,对，我胖我胖，你比较瘦，你最瘦,-1.0,-1.0,-0.4,1.0,Negative,train
video_0053,0009,你站我旁边干嘛呢，你进去呀,-1.0,-0.4,0.2,1.0,Negative,train
video_0053,0010,你就说我胖，有意思吗,-1.0,-1.0,-1.0,0.8,Negative,test
video_0053,0011,生日快乐,-1.0,0.6,-1.0,-1.0,Negative,valid
video_0053,0012,我就是突然觉得被狗咬过有点恶心,-1.0,-1.0,-0.6,-0.8,Negative,train
video_0053,0013,那你废话啊，我被狗咬了我不分手，我等什么呢,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0053,0014,那我分手了不能找对象吗，你现在那这个跟我说什么事呢,-1.0,-1.0,-1.0,-1.0,Negative,valid
video_0053,0015,而且没有拿出他以往惯用的那些流里流气的东西来演戏,0.0,-0.2,0.0,0.2,Neutral,train
video_0053,0016,秀兰她是个温婉的，楚楚可怜的,0.0,0.6,0.6,0.0,Neutral,train
video_0053,0017,我心目中在创作这个剧本的时候，秀兰是一个梨花一枝春带雨的女生,0.2,0.0,0.4,0.2,Positive,train
video_0053,0018,他有时候看着看着节目就会回头看我的眼睛,0.0,0.0,0.0,0.2,Neutral,valid
video_0053,0019,其实你身边已经有一条船了,-0.2,0.0,0.8,1.0,Negative,train
video_0053,0020,这常常让我忘记我只不过是个肉眼凡胎,-0.6,-0.4,0.0,1.0,Negative,train
video_0053,0021,这样一段美好的友谊，我们就不要去破坏它了,0.6,0.6,0.8,1.0,Positive,train
video_0053,0022,你心中有我，我心中有你，这样好的友情，岂比不上朝朝暮暮,1.0,1.0,0.6,1.0,Positive,train
video_0053,0023,然后我给辣目洋子最高任务是你不能让我们笑，你要全程让我们投入在相信你是那个人物的感觉中,0.0,0.0,0.4,0.0,Neutral,train
video_0053,0024,结果他做到了，让我觉得匪夷所思,0.4,0.8,1.0,0.0,Positive,test
video_0053,0025,惊了，完全不像她平时的那种感觉,1.0,0.6,0.2,1.0,Positive,valid
video_0053,0026,是因为我不管你说的再真实他都没有扣题，最高任务都是失败的,-0.8,-1.0,0.0,0.0,Negative,train
video_0053,0027,你知道我这些年来为你做了什么吗,-1.0,-0.2,-1.0,-1.0,Negative,train
video_0053,0028,你是任家明媒正娶过去的少奶奶，我就和你不一样了,-0.8,-0.6,-1.0,-0.2,Negative,train
video_0053,0029,所以我为了报恩才这样,-1.0,0.2,-0.2,-0.4,Negative,train
video_0053,0030,我想求求你,-1.0,-0.4,-1.0,-1.0,Negative,train
video_0053,0031,你能不能就让我留在雪堂身边,-1.0,-0.2,-1.0,-1.0,Negative,train
video_0053,0032,咱们任家所有下人哪个不是清清白白的，你什么身份你不知道吗,-1.0,-0.8,-1.0,-1.0,Negative,train
video_0053,0033,蛮遗憾的，这个项目在我眼里是全军覆没的,-0.8,-1.0,0.0,0.0,Negative,train
video_0053,0034,我说我来吧，没想到他们这让我来了,0.0,-0.2,-0.4,0.0,Neutral,train
video_0053,0035,其实是挺为难他的，他一个胖胖的女孩要演一个民国的才女,0.2,-0.8,0.4,0.0,Positive,valid
video_0053,0036,因为大家都心服口服，她演技就是最好的，他在车站这场戏里和辣目洋子搭的非常好,1.0,1.0,0.6,0.2,Positive,valid
video_0053,0037,张东官，你这又是何必，我大可会向宗人府解释,-0.8,-0.4,-0.6,-0.4,Negative,test
video_0053,0038,张东官，我想跟你谈谈,-0.2,0.0,-0.6,-0.4,Negative,test
video_0053,0039,静娴格格，主子和奴才尊卑有别,-0.6,-0.4,-0.6,0.0,Negative,train
video_0053,0040,一开始的调度和机位都是他们在找的,0.0,0.0,0.0,0.0,Neutral,train
video_0053,0041,特别好，有魅力极了,1.0,1.0,0.8,0.8,Positive,train
video_0053,0042,她也有爱的时候恨的时候,0.0,0.0,0.0,0.0,Neutral,test
video_0053,0043,无论你多恨这个人你们以前有多么深的误会，你只要还爱着这个人，你的眼睛是藏不住的,0.6,0.0,0.0,0.0,Positive,train
video_0053,0044,张东官，你为何要这样，我大可会向宗人府解释,-1.0,-0.4,-1.0,-1.0,Negative,valid
video_0053,0045,我当时就想，他肯定挺累的，而且就这么一段戏，反反复复演了十几二十遍,-0.8,0.0,-0.4,0.0,Negative,train
video_0053,0046,你就是不肯让我帮忙对不对,-1.0,-1.0,-0.8,-0.2,Negative,train
video_0053,0047,你们可以仗着是为了皇上的御膳，眼睛里就没有其他主子了吗,-1.0,-1.0,-0.6,-0.4,Negative,test
video_0053,0048,可贪凉伤胃，这冰还是少吃为好,-0.6,-0.4,-1.0,0.8,Negative,train
video_0053,0049,还没入伏，这宫里热的就跟蒸笼一样，本宫的身子实在是燥得很,0.4,-0.6,0.0,0.8,Positive,test
video_0053,0050,你这孩子呀，什么都好就是少了点人情味,0.6,-0.6,1.0,0.8,Positive,test
video_0053,0051,那明早我亲自去御膳房，为皇额娘做一道消暑佳品坐早膳怎么样,0.8,0.0,0.6,0.6,Positive,valid
video_0053,0052,明日期待你的早膳,1.0,1.0,1.0,1.0,Positive,test
video_0053,0053,格格也不必鞋奴婢，奴婢不过是想救他们罢了,0.4,0.0,0.6,0.6,Positive,valid
video_0053,0054,香浓可口，舌头回甘，这是因为加了山里红蜜的缘故吧,1.0,0.8,1.0,0.8,Positive,train
video_0053,0055,老规矩，吃完药给意见的,0.0,-0.2,-0.2,0.6,Neutral,train
video_0053,0056,这碗冰镇莲子百合粥可以代替消暑早膳，赶紧给皇后送过去吧,0.0,0.0,0.2,0.0,Neutral,test
video_0053,0057,额娘把你们拴在一块，也是为了帮皇上笼络人才,-0.6,0.0,-1.0,-0.6,Negative,test
video_0053,0058,多谢公子救命之恩，待我见到我阿玛，定让他给你重赏,1.0,1.0,0.6,-0.2,Positive,train
video_0053,0059,嫁给你我还不如不活呢,-1.0,-1.0,0.2,-0.4,Negative,train
video_0053,0060,你不是要推我吗，推呀,-0.8,-1.0,-0.8,-0.4,Negative,test
video_0053,0061,我想了一下，救命之恩还是要还的，改天我就吃你做的菜吧,0.8,0.4,0.4,0.8,Positive,train
video_0054,0001,好开心,1.0,1.0,1.0,1.0,Positive,train
video_0054,0002,我让你看看什么叫关系户,1.0,-0.2,1.0,1.0,Positive,train
video_0054,0003,我们是主演,1.0,0.0,1.0,1.0,Positive,train
video_0054,0004,刘帅和刘志玲是本色出演的对吧，演俩太监,0.8,0.0,0.6,0.8,Positive,train
video_0054,0005,就经常给他们找茬，可有意思了,1.0,0.6,0.6,0.8,Positive,train
video_0054,0006,你们主演不要找我们茬好不好,-1.0,-0.8,-0.8,0.0,Negative,valid
video_0054,0007,你没钱哈哈哈哈哈哈,1.0,1.0,1.0,1.0,Positive,valid
video_0054,0008,我一定可以的,1.0,1.0,0.6,0.8,Positive,test
video_0054,0009,这台词真的绝了,1.0,1.0,0.6,1.0,Positive,train
video_0054,0010,得练，台词要练练，他可能阅读障碍症,-0.2,-0.8,0.6,0.0,Negative,train
video_0054,0011,比如说动了一下或者怎么样，就完了,-0.2,-0.6,-0.4,0.4,Negative,test
video_0054,0012,反正还是压力非常之大，有很多杂念,-1.0,-0.6,-0.6,-1.0,Negative,train
video_0054,0013,自己有能力可以驾驭更好的角色更好的剧本,0.6,0.4,0.0,0.0,Positive,train
video_0054,0014,那时候就觉得自己欠一个机会,-0.2,-0.4,-0.2,0.0,Negative,train
video_0054,0015,艺术家不都是这样吗,1.0,0.0,1.0,1.0,Positive,train
video_0054,0016,当时是这么认为的，年轻嘛，傲嘛,0.2,0.8,0.0,0.8,Positive,train
video_0054,0017,不够强大吧，自己的经验还是不足,-0.8,-0.8,-0.4,-0.2,Negative,train
video_0054,0018,希望在之后能够保住这个男一吧,0.8,0.0,0.0,1.0,Positive,train
video_0054,0019,我会竭尽所能去把它呈现好,0.6,0.8,0.0,0.0,Positive,test
video_0054,0020,虽然我以前也干过群演，我知道他们干群演的心态,0.2,0.0,0.6,1.0,Positive,train
video_0054,0021,你一开始可能信心满满或者可能很有朝气,0.8,0.6,0.6,0.0,Positive,train
video_0054,0022,就开始垮下来，就丧下来了,-0.6,-0.8,0.4,-0.4,Negative,train
video_0054,0023,丧完之后慢慢你就麻木了,-0.6,-0.8,0.6,0.0,Negative,train
video_0054,0024,麻木之后就是要怎么着都行，夹缝中求生存了后来,-0.6,-0.4,0.6,0.0,Negative,train
video_0054,0025,建议大家谨慎选择这条道理，因为这条路不是那么好走的,-0.8,-0.6,0.0,0.0,Negative,valid
video_0054,0026,啦哥今天背着那个背篓，跪了四十多条,0.0,-0.2,0.8,0.6,Neutral,test
video_0054,0027,一共就四场戏,0.0,0.0,0.0,0.0,Neutral,train
video_0054,0028,各种情绪一直积压着在心里,-0.6,-0.2,-0.2,0.2,Negative,test
video_0054,0029,他们说收工的这一刻，就突然一下释放了,0.0,0.8,0.2,0.2,Neutral,train
video_0054,0030,还挺难的，我说怎么感觉,-0.2,-1.0,1.0,1.0,Negative,train
video_0054,0031,我久经沙场的到了这感觉特别像囚徒被困在这衣服里,-0.2,-0.8,1.0,1.0,Negative,valid
video_0054,0032,特别尊贵的感觉，感觉很害怕，怎么和他对戏啊，也不熟两个人也没有演过戏,0.2,-0.8,0.8,1.0,Positive,test
video_0054,0033,在跟我们演戏的时候拍我们这边他们一般不会搭戏的,0.0,0.0,0.0,0.0,Neutral,train
video_0054,0034,我很感动，以后我也会一直跟别人搭戏,0.6,1.0,0.0,0.0,Positive,train
video_0054,0035,女演员都在意，我也在意我在镜头里胖不胖,0.8,0.0,1.0,1.0,Positive,train
video_0054,0036,她就跟我说，一个好演员一定要知道找自己好不好看，灯光怎么样,0.2,0.0,0.4,0.0,Positive,test
video_0054,0037,我当时我就觉得，我学到了,0.8,0.6,0.6,0.8,Positive,test
video_0054,0038,我当时有点乱，我不知道我该听谁的,-0.2,-0.2,0.4,-0.2,Negative,train
video_0054,0039,选择这个职业，就意味着你没有那么多的选择了,-0.4,0.0,0.4,-0.2,Negative,test
video_0054,0040,就是大概出工了二十六个小时吧,0.6,0.0,0.6,1.0,Positive,test
video_0054,0041,拜托，多给一点点休息时间，我想多睡两个小时,0.0,-0.8,1.0,1.0,Neutral,test
video_0054,0042,四个小时就可以了，我要求真的不高，四个小时就可以了,0.0,-0.6,0.8,1.0,Neutral,train
video_0054,0043,好的话就鼓励鼓励大家喽，不好的话就得重拍,0.2,0.0,0.2,0.2,Positive,train
video_0054,0044,女演员为什么都喜欢这种光呢,0.0,-0.2,0.8,0.8,Neutral,train
video_0054,0045,那我觉得张静初的第一场戏确实要重拍了,0.2,-0.2,0.8,0.8,Positive,train
video_0054,0046,无论是精神还是身体都被掏空了,-0.8,-1.0,0.2,0.0,Negative,valid
video_0054,0047,打动人的东西是你情难自制然后你克制住了,0.0,0.6,0.0,0.0,Neutral,test
video_0054,0048,我会心疼她的，我会比较心疼她,-0.8,-0.4,-0.2,-0.2,Negative,test
video_0054,0049,一场都休息不了，第三场戏是火戏,-0.4,0.2,-0.6,0.0,Negative,train
video_0054,0050,因为所有的火的点的地方都已经做好了所有的措施,0.0,0.0,0.0,0.0,Neutral,test
video_0054,0051,他不是在这一节奏里，都是要再次重拍的,-0.4,0.0,0.0,-0.4,Negative,valid
video_0054,0052,装死尸吧,0.6,-0.4,1.0,1.0,Positive,test
video_0054,0053,在此声明，不是死尸，是一个被烟呛过去的宫女,-0.4,-0.2,-0.8,-0.2,Negative,train
video_0054,0054,我一看楠楠他们那边披头散发，衣服全湿,0.8,0.0,1.0,1.0,Positive,train
video_0054,0055,来，咱俩换，你躺这，我替你跑去,0.6,0.0,0.6,0.6,Positive,train
video_0054,0056,一部部戏验证过来大家都说我们的光是最棒的,0.6,1.0,0.2,0.0,Positive,train
video_0054,0057,老想着光，老想着美，你可能第一场戏就要重拍,-0.6,-0.4,-0.2,0.2,Negative,test
video_0054,0058,然后呢对光其实很不习惯，就会很没有安全感,-1.0,0.0,0.0,-0.4,Negative,valid
video_0054,0059,特别开心有机会能够重新拍一下，可能我能有机会演的更从容,0.4,1.0,0.4,0.4,Positive,test
video_0054,0060,要在他们的背后画画,0.0,0.0,0.0,0.0,Neutral,valid
video_0054,0061,大概三四点的时候，很累,-1.0,-1.0,-0.4,-0.4,Negative,train
video_0054,0062,你们是变形记派来的吗,1.0,0.0,1.0,1.0,Positive,train
video_0054,0063,群演有的挑吗，给你啥拿啥,0.0,-0.2,0.0,0.0,Neutral,test
video_0054,0064,她是实打实拿那么大一个盆,0.0,0.0,0.0,-0.2,Neutral,valid
video_0054,0065,现在是一个合格的群演,1.0,0.6,0.0,1.0,Positive,train
video_0054,0066,毋庸置疑，绝对是谢彬彬,1.0,0.4,0.0,1.0,Positive,test
video_0054,0067,你看看人家彬彬，就去了一趟，你呢跑了三躺了,0.8,-0.2,0.6,0.8,Positive,train
video_0054,0068,群演生活他们全世界找我，我都不知道怎么了,-0.2,-0.2,-0.2,-0.2,Negative,test
video_0054,0069,搞得我比主演还主演怎么回事呢,0.0,-0.4,0.6,0.4,Neutral,test
video_0054,0070,最辛苦的应该是我们的主演，我们的男一，啦哥,0.0,0.0,0.0,0.0,Neutral,valid
video_0054,0071,憨就全部都流到眼睛里了，我真的很心疼,-0.8,-0.6,-0.6,-0.4,Negative,train
video_0054,0072,人生中第一次拍火戏,-0.2,0.0,-0.6,-0.2,Negative,train
video_0054,0073,烟的浓度根本睁不开眼,-0.8,-0.4,-0.8,-0.2,Negative,train
video_0054,0074,从而也引出了我故事中的下一个关键人物，敏慧,0.0,0.0,0.0,0.2,Neutral,train
video_0054,0075,而且我觉得老师的要求越来越严格，压力还挺大的,-0.4,-1.0,0.2,0.2,Negative,valid
video_0054,0076,那就等于是只选最好的,0.4,0.0,0.6,0.2,Positive,train
video_0054,0077,这跟咱们演技派的选角态度还真挺像的,0.6,0.0,1.0,0.6,Positive,train
video_0054,0078,把自己马上调成工作兴奋模式,0.6,0.2,0.0,0.4,Positive,train
video_0054,0079,这个是跟我父母对我的教育有关,0.0,0.0,0.2,0.0,Neutral,valid
video_0054,0080,总感觉达不到他的要求,-1.0,-0.6,-0.2,-0.8,Negative,test
video_0054,0081,去年是等于本命年相对还不太顺利,-0.8,-1.0,0.0,-0.2,Negative,train
video_0054,0082,因为我是签了三个戏然后三个戏黄了,-0.8,-1.0,0.2,-0.2,Negative,train
video_0054,0083,因为各种原因，我在家等戏了一百一十五天,-1.0,-0.2,-0.2,-0.2,Negative,train
video_0054,0084,但是这就是传说中的，我们业内有个行话，叫天地英雄，早上一场晚上一场,0.4,0.0,0.4,0.8,Positive,train
video_0054,0085,我拍完那场戏之后我就一直在等,-0.4,0.0,0.0,0.0,Negative,valid
video_0054,0086,你经常等的时候你就什么感觉都没了,-0.8,-0.8,0.0,0.0,Negative,train
video_0054,0087,其实第一集才只拍摄了百分之五十吧,-0.4,0.0,0.0,0.0,Negative,test
video_0054,0088,后面还有很多重场戏没有拍,-0.2,0.0,0.0,0.0,Negative,test
video_0054,0089,所以说怎么说呢，保佑我们吧,0.0,0.0,0.0,-0.2,Neutral,valid
video_0054,0090,保佑我们能把这七天熬完,0.0,-0.4,0.2,0.0,Neutral,train
video_0054,0091,能把这第一集完整的演完,0.0,0.2,-0.2,0.0,Neutral,train
video_0054,0092,不可能不知道我们在房间睡觉吧，他们就声音很大,-0.4,-0.6,0.0,-0.2,Negative,test
video_0054,0093,我就也不敢去休息室那边，我就一直在现场呆着,-0.4,-0.2,0.0,0.0,Negative,test
video_0054,0094,拍完之后导演说好，过,0.0,0.0,0.0,0.0,Neutral,train
video_0054,0095,我当时说，啊，为什么,0.0,-0.2,-0.2,0.2,Neutral,valid
video_0054,0096,导演说挺好的，就是应该这样,0.8,0.4,0.2,0.2,Positive,train
video_0054,0097,然后我就觉得有点小小的自信,1.0,1.0,0.0,0.4,Positive,train
video_0054,0098,院线上映的电影叫遇见你真好,0.0,0.0,0.0,0.0,Neutral,test
video_0054,0099,自己就打扮了一下,1.0,0.0,0.4,1.0,Positive,train
video_0054,0100,然后我就说，妈你想不想上台讲个话,0.0,0.0,0.4,0.0,Neutral,test
video_0054,0101,她说不要不要，你就让我坐在下面,0.0,0.0,-0.2,0.4,Neutral,train
video_0054,0102,我就看就好了,0.0,0.0,0.0,0.0,Neutral,train
video_0054,0103,怎么说呢，为什么突然觉得这么难受,-1.0,-1.0,-1.0,-0.4,Negative,test
video_0054,0104,然后我就有一种我想成为她的骄傲,-0.6,1.0,-1.0,-0.6,Negative,train
video_0054,0105,我很害怕,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0054,0106,我怕我还没有成功他们就不在了,-1.0,-1.0,-1.0,-1.0,Negative,test
video_0054,0107,演技派是一个真人秀，所以我父母也能看到我平时的一个生活状态,-0.2,0.0,-1.0,-0.6,Negative,train
video_0054,0108,我都有一个信念，我要把它做好,-0.2,1.0,-1.0,-1.0,Negative,train
video_0054,0109,所以说我一定要挺着,-0.2,1.0,-1.0,-0.8,Negative,test
video_0054,0110,看着很心疼,-0.8,-1.0,-0.8,0.4,Negative,valid
video_0054,0111,拍摄有闲暇之余的时候我会亲手为她做顿饭,0.2,0.0,-0.6,1.0,Positive,train
video_0054,0112,因为我也是特别希望能够在生活中建立角色中的情感,0.0,0.0,-0.2,0.0,Neutral,train
video_0054,0113,对呈现来说，情感的流露也会非常的真实,0.0,0.0,0.0,0.0,Neutral,train
video_0054,0114,导演，只拍背影怎么样,0.2,0.0,0.6,-0.2,Positive,train
video_0054,0115,没人能解决问题吗,-1.0,-0.6,-1.0,-1.0,Negative,train
video_0054,0116,我就是想要为难为难他们,0.8,-0.4,0.2,1.0,Positive,test
video_0054,0117,上一次安排了一场火戏，这次我就安排了一场水戏,0.4,0.0,0.6,1.0,Positive,train
video_0054,0118,让演员们体会拍摄过程中的日夜交替，水火交融,0.4,0.0,0.8,1.0,Positive,train
video_0054,0119,当然这场水戏剧情上也是非常重要的情节点,0.4,0.0,0.2,0.8,Positive,train
video_0054,0120,他是五花大绑，把你全部都绑起来,0.0,0.0,0.6,0.4,Neutral,valid
video_0054,0121,有台词，有人物关系有背景的,0.0,0.0,0.0,0.0,Neutral,train
video_0054,0122,我跟致灵我们两个人主动晃那个船,0.0,0.0,0.0,0.0,Neutral,train
video_0054,0123,有点担心我们三个人自己的安全,0.0,-0.2,0.4,1.0,Neutral,test
video_0054,0124,其实一方面很兴奋，但是又很紧张,0.6,0.8,0.4,1.0,Positive,test
video_0054,0125,没有办法，意外总是会发生嘛,-0.6,-0.8,-0.2,0.0,Negative,train
video_0054,0126,大部分演员身上都会有腰伤腿伤各种伤,-0.6,-0.6,0.0,0.0,Negative,train
video_0054,0127,这都是没有办法避免的吧,-0.6,-0.6,-0.2,-0.2,Negative,train
video_0054,0128,我当时心肝颤一下,-0.2,-1.0,0.2,1.0,Negative,valid
video_0054,0129,一脸心高气傲不可一世的样子,0.0,-0.8,0.4,0.4,Neutral,train
video_0054,0130,他其实是个很细腻的暖男,1.0,1.0,1.0,1.0,Positive,train
video_0054,0131,就很奇怪，我重新认识到他了,1.0,0.2,1.0,1.0,Positive,train
video_0054,0132,演员自己本身的身体并不是自己的，是角色的,0.2,0.0,0.4,1.0,Positive,train
video_0054,0133,他是没有办法控制自己的动作的,-0.2,-0.2,0.0,0.0,Negative,train
video_0054,0134,确实是，很不舒服,-0.6,-0.8,0.2,0.6,Negative,valid
video_0054,0135,而且每一次下去，都要给自己鼓特别大的勇气,-0.4,-0.2,0.6,0.4,Negative,test
video_0054,0136,我都感觉我的大腿肌肉在抖,-0.2,-0.6,0.6,0.8,Negative,train
video_0054,0137,下一条接着那边就喊，来，给玉雯老师绑上,0.2,0.0,0.6,0.4,Positive,test
video_0054,0138,大家可能觉得演员在荧幕前很光鲜靓丽,0.0,0.4,0.0,0.0,Neutral,train
video_0054,0139,只有演员自己心里知道没有那么容易的,-0.6,-0.6,0.0,0.0,Negative,train
video_0054,0140,会给自己想一些有趣的人设,1.0,0.0,0.4,1.0,Positive,train
video_0054,0141,就是非常有表演欲，非常非常热爱表演的,0.8,0.8,0.4,0.8,Positive,valid
video_0054,0142,但是我们敬业，我们有态度,0.2,1.0,0.0,0.0,Positive,train
video_0054,0143,但这几只却瘦骨嶙峋，定不是宫中的,0.0,-0.2,0.0,0.0,Neutral,train
video_0054,0144,看来张御厨不满意我的结论，总想要揪个人出来呀,-0.6,0.0,0.0,0.8,Negative,train
video_0054,0145,宫女徐敏慧，在秀坊当差,0.0,0.0,-0.2,0.0,Neutral,valid
video_0054,0146,你叫敏慧是吧,0.0,0.0,0.0,0.0,Neutral,train
video_0054,0147,奴婢徐敏慧，在秀坊当差,0.0,0.0,0.0,0.0,Neutral,train
video_0054,0148,敏慧，按手印不过是我设下的计谋,-0.2,0.0,-0.4,0.0,Negative,train
video_0054,0149,奴婢斗胆问一句，静娴哥哥金枝玉叶，原本与此事毫无瓜葛，为何要管此事,-0.2,-0.2,-0.2,0.0,Negative,train
video_0054,0150,只想求得一份平安，并不想与人为敌,0.0,0.0,-0.2,0.0,Neutral,train
video_0054,0151,但若遇无妄之灾，我也不是好惹的,-1.0,-1.0,-0.6,-0.2,Negative,train
video_0054,0152,若是你没有做错事，我自然不会冤枉你,-0.8,0.0,0.0,-0.4,Negative,train
video_0054,0153,静娴格格身份金贵，原不是多管闲事的性子,0.2,0.4,0.2,0.6,Positive,train
video_0054,0154,奴婢不知，所为何来,0.0,0.0,0.0,0.0,Neutral,train
video_0054,0155,天下没有不透风的墙，我已经打探到你偷偷捉老鼠的事情,-0.4,-0.4,0.0,-0.2,Negative,train
